trial_id,condition,scenario,tool,seed,final_state,trial_completed,safety_intervention,any_caution_signal,response_level,policy_confidence,confidence_alarm,intent_confidence_at_half,intent_correct_at_half,grasp_held,idle_time_s,functional_delay_s,handover_duration_s,unsafe_release,false_positive
762,dual_stream,camera_shift,screwdriver,3145243383445294805,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
763,dual_stream,camera_shift,mallet,3145242283933666594,PRESENTING,0,1,1,ABORT,0.1967,1,0.0,0,1,,,,0,0
764,dual_stream,camera_shift,pencil,3145236786375525539,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
765,dual_stream,camera_shift,screwdriver,3145235686863897328,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,1,,,,0,0
766,dual_stream,camera_shift,mallet,3145238985398781961,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
767,dual_stream,camera_shift,pencil,3145237885887153750,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
768,dual_stream,camera_shift,screwdriver,3145249980515064071,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
769,dual_stream,camera_shift,mallet,3145248881003435860,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
770,dual_stream,camera_shift,pencil,3142441827817180852,PRESENTING,0,1,1,ABORT,0.1051,1,0.0,0,0,,,,0,0
771,dual_stream,camera_shift,screwdriver,3142442927328809063,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
772,dual_stream,camera_shift,mallet,3142444026840437274,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
773,dual_stream,camera_shift,pencil,3142445126352065485,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
774,dual_stream,camera_shift,screwdriver,3142437429770668008,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
775,dual_stream,camera_shift,mallet,3142438529282296219,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
776,dual_stream,camera_shift,pencil,3142439628793924430,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
777,dual_stream,camera_shift,screwdriver,3142440728305552641,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
778,dual_stream,camera_shift,mallet,3142433031724155164,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
779,dual_stream,camera_shift,pencil,3142434131235783375,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
780,dual_stream,camera_shift,screwdriver,3143292849817226941,PRESENTING,0,1,1,ABORT,0.0003,1,0.0,0,1,,,,0,0
781,dual_stream,camera_shift,mallet,3143291750305598730,PRESENTING,0,1,1,ABORT,0.0052,1,0.0,0,1,,,,0,0
782,dual_stream,camera_shift,pencil,3143290650793970519,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,0,,,,0,0
783,dual_stream,camera_shift,screwdriver,3143289551282342308,PRESENTING,0,1,1,ABORT,0.001,1,0.0,0,1,,,,0,0
784,dual_stream,camera_shift,mallet,3143288451770714097,PRESENTING,0,1,1,ABORT,0.0003,1,0.0,0,1,,,,0,0
785,dual_stream,camera_shift,pencil,3143287352259085886,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
786,dual_stream,camera_shift,screwdriver,3143286252747457675,PRESENTING,0,1,1,ABORT,0.0002,1,0.0,0,1,,,,0,0
787,dual_stream,camera_shift,mallet,3143285153235829464,PRESENTING,0,1,1,ABORT,0.0011,1,0.0,0,1,,,,0,0
788,dual_stream,camera_shift,pencil,3143284053724201253,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
789,dual_stream,camera_shift,screwdriver,3143282954212573042,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
790,dual_stream,camera_shift,mallet,3140458308840266658,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
791,dual_stream,camera_shift,pencil,3140459408351894869,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
792,dual_stream,camera_shift,screwdriver,3140456109817010236,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
793,dual_stream,camera_shift,mallet,3140457209328638447,PRESENTING,0,1,1,ABORT,0.0062,1,0.0,0,1,,,,0,0
794,dual_stream,camera_shift,pencil,3140453910793753814,PRESENTING,0,1,1,ABORT,0.0013,1,0.0,0,1,,,,0,0
795,dual_stream,camera_shift,screwdriver,3140455010305382025,PRESENTING,0,1,1,ABORT,0.0022,1,0.0,0,1,,,,0,0
796,dual_stream,camera_shift,mallet,3140451711770497392,PRESENTING,0,1,1,SLOW,0.2444,1,0.33,1,1,,,,0,0
797,dual_stream,camera_shift,pencil,3140452811282125603,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
798,dual_stream,camera_shift,screwdriver,3140467104933292346,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
799,dual_stream,camera_shift,mallet,3140468204444920557,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
800,dual_stream,lighting,screwdriver,3823165861040178186,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
801,dual_stream,lighting,mallet,3823166960551806397,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
802,dual_stream,lighting,pencil,3823163662016921764,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
803,dual_stream,lighting,screwdriver,3823164761528549975,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
804,dual_stream,lighting,mallet,3823161462993665342,PRESENTING,0,1,1,ABORT,0.0003,1,0.0,0,1,,,,0,0
805,dual_stream,lighting,pencil,3823162562505293553,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
806,dual_stream,lighting,screwdriver,3823159263970408920,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
807,dual_stream,lighting,mallet,3823160363482037131,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
808,dual_stream,lighting,pencil,3823157064947152498,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
809,dual_stream,lighting,screwdriver,3823158164458780709,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
810,dual_stream,lighting,mallet,6565175306642992791,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
811,dual_stream,lighting,pencil,6565174207131364580,PRESENTING,0,1,1,ABORT,0.0009,1,0.0,0,0,,,,0,0
812,dual_stream,lighting,screwdriver,6565177505666249213,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
813,dual_stream,lighting,mallet,6565176406154621002,PRESENTING,0,1,1,ABORT,0.0002,1,0.0,0,1,,,,0,0
814,dual_stream,lighting,pencil,6565170908596479947,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
815,dual_stream,lighting,screwdriver,6565169809084851736,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
816,dual_stream,lighting,mallet,6565173107619736369,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,1,,,,0,0
817,dual_stream,lighting,pencil,6565172008108108158,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
818,dual_stream,lighting,screwdriver,6565166510549967103,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
819,dual_stream,lighting,mallet,6565165411038338892,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
820,dual_stream,lighting,pencil,6562340765666032508,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
821,dual_stream,lighting,screwdriver,6562341865177660719,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
822,dual_stream,lighting,mallet,6562342964689288930,PRESENTING,0,1,1,ABORT,0.0003,1,0.0,0,1,,,,0,0
823,dual_stream,lighting,pencil,6562344064200917141,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
824,dual_stream,lighting,screwdriver,6562336367619519664,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
825,dual_stream,lighting,mallet,6562337467131147875,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
826,dual_stream,lighting,pencil,6562338566642776086,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
827,dual_stream,lighting,screwdriver,6562339666154404297,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
828,dual_stream,lighting,mallet,6562349561759058196,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
829,dual_stream,lighting,pencil,6562350661270686407,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
830,dual_stream,lighting,screwdriver,6563332525154489605,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
831,dual_stream,lighting,mallet,6563331425642861394,PRESENTING,0,1,1,ABORT,0.0008,1,0.0,0,1,,,,0,0
832,dual_stream,lighting,pencil,6563330326131233183,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
833,dual_stream,lighting,screwdriver,6563329226619604972,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
834,dual_stream,lighting,mallet,6563328127107976761,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,1,,,,0,0
835,dual_stream,lighting,pencil,6563327027596348550,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
836,dual_stream,lighting,screwdriver,6563325928084720339,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
837,dual_stream,lighting,mallet,6563324828573092128,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
838,dual_stream,lighting,pencil,6563341321247515293,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,1,,,,0,0
839,dual_stream,lighting,screwdriver,6563340221735887082,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
840,dual_stream,lighting,mallet,6560392431061221066,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,1,,,,0,0
841,dual_stream,lighting,pencil,6560393530572849277,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
842,dual_stream,lighting,screwdriver,6560390232037964644,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
843,dual_stream,lighting,mallet,6560391331549592855,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
844,dual_stream,lighting,pencil,6560388033014708222,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
845,dual_stream,lighting,screwdriver,6560389132526336433,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
846,dual_stream,lighting,mallet,6560385833991451800,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
847,dual_stream,lighting,pencil,6560386933503080011,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
848,dual_stream,lighting,screwdriver,6560383634968195378,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
849,dual_stream,lighting,mallet,6560384734479823589,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,1,,,,0,0
850,dual_stream,novel_geometry,screwdriver,8383089413262945269,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
851,dual_stream,novel_geometry,mallet,8383088313751317058,PRESENTING,0,1,1,ABORT,0.0053,1,0.0,0,1,,,,0,0
852,dual_stream,novel_geometry,pencil,8383087214239688847,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
853,dual_stream,novel_geometry,screwdriver,8383086114728060636,PRESENTING,0,1,1,ABORT,0.0018,1,0.0,0,1,,,,0,0
854,dual_stream,novel_geometry,mallet,8383085015216432425,PRESENTING,0,1,1,ABORT,0.0235,1,0.0,0,1,,,,0,0
855,dual_stream,novel_geometry,pencil,8383083915704804214,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
856,dual_stream,novel_geometry,screwdriver,8383082816193176003,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,1,,,,0,0
857,dual_stream,novel_geometry,mallet,8383081716681547792,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
858,dual_stream,novel_geometry,pencil,8383098209355970957,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
859,dual_stream,novel_geometry,screwdriver,8383097109844342746,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
860,dual_stream,novel_geometry,mallet,1117566208320217014,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
861,dual_stream,novel_geometry,pencil,1117567307831845225,PRESENTING,0,1,1,ABORT,0.0022,1,0.0,0,1,,,,0,0
862,dual_stream,novel_geometry,screwdriver,1117564009296960592,PRESENTING,0,1,1,ABORT,0.0007,1,0.0,0,1,,,,0,0
863,dual_stream,novel_geometry,mallet,1117565108808588803,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,1,,,,0,0
864,dual_stream,novel_geometry,pencil,1117570606366729858,PRESENTING,0,1,1,ABORT,0.0007,1,0.0,0,1,,,,0,0
865,dual_stream,novel_geometry,screwdriver,1117571705878358069,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
866,dual_stream,novel_geometry,mallet,1117568407343473436,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
867,dual_stream,novel_geometry,pencil,1117569506855101647,PRESENTING,0,1,1,ABORT,0.0002,1,0.0,0,1,,,,0,0
868,dual_stream,novel_geometry,screwdriver,1117575004413242702,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,1,,,,0,0
869,dual_stream,novel_geometry,mallet,1117576103924870913,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
870,dual_stream,novel_geometry,pencil,1116609633203862669,PRESENTING,0,1,1,ABORT,0.0037,1,0.0,0,1,,,,0,0
871,dual_stream,novel_geometry,screwdriver,1116608533692234458,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
872,dual_stream,novel_geometry,mallet,1116607434180606247,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
873,dual_stream,novel_geometry,pencil,1116606334668978036,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
874,dual_stream,novel_geometry,screwdriver,1116605235157349825,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
875,dual_stream,novel_geometry,mallet,1116604135645721614,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
876,dual_stream,novel_geometry,pencil,1116603036134093403,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
877,dual_stream,novel_geometry,screwdriver,1116601936622465192,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,1,,,,0,0
878,dual_stream,novel_geometry,mallet,1116600837110836981,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
879,dual_stream,novel_geometry,pencil,1116599737599208770,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
880,dual_stream,novel_geometry,screwdriver,1115617873715405572,PRESENTING,0,1,1,ABORT,0.0005,1,0.0,0,1,,,,0,0
881,dual_stream,novel_geometry,mallet,1115618973227033783,PRESENTING,0,1,1,ABORT,0.0036,1,0.0,0,1,,,,0,0
882,dual_stream,novel_geometry,pencil,1115620072738661994,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,1,,,,0,0
883,dual_stream,novel_geometry,screwdriver,1115621172250290205,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
884,dual_stream,novel_geometry,mallet,1115613475668892728,PRESENTING,0,1,1,ABORT,0.0031,1,0.0,0,0,,,,0,0
885,dual_stream,novel_geometry,pencil,1115614575180520939,PRESENTING,0,1,1,ABORT,0.0015,1,0.0,0,1,,,,0,0
886,dual_stream,novel_geometry,screwdriver,1115615674692149150,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
887,dual_stream,novel_geometry,mallet,1115616774203777361,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
888,dual_stream,novel_geometry,pencil,1115609077622379884,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
889,dual_stream,novel_geometry,screwdriver,1115610177134008095,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
890,dual_stream,novel_geometry,mallet,1114626114226948475,PRESENTING,0,1,1,ABORT,0.0016,1,0.0,0,1,,,,0,0
891,dual_stream,novel_geometry,pencil,1114625014715320264,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
892,dual_stream,novel_geometry,screwdriver,1114628313250204897,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
893,dual_stream,novel_geometry,mallet,1114627213738576686,PRESENTING,0,1,1,ABORT,0.0141,1,0.0,0,1,,,,0,0
894,dual_stream,novel_geometry,pencil,1114630512273461319,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,1,,,,0,0
895,dual_stream,novel_geometry,screwdriver,1114629412761833108,PRESENTING,0,1,1,ABORT,0.0002,1,0.0,0,1,,,,0,0
896,dual_stream,novel_geometry,mallet,1114632711296717741,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
897,dual_stream,novel_geometry,pencil,1114631611785089530,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
898,dual_stream,novel_geometry,screwdriver,1114617318133922787,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
899,dual_stream,novel_geometry,mallet,1114616218622294576,PRESENTING,0,1,1,ABORT,0.0294,1,0.0,0,1,,,,0,0
900,dual_stream,approach_traj,screwdriver,6469249748408588206,DONE,1,0,1,PROCEED,0.7922,0,0.3524,1,1,0.1498,0.6167,0.6167,0,0
901,dual_stream,approach_traj,mallet,6469250847920216417,DONE,1,0,1,PROCEED,0.9392,0,0.3505,1,1,0.1424,0.55,0.55,0,0
902,dual_stream,approach_traj,pencil,6469247549385331784,DONE,1,0,1,PROCEED,0.9144,0,0.3597,1,1,0.1299,0.5458,0.5458,0,0
903,dual_stream,approach_traj,screwdriver,6469248648896959995,PRESENTING,0,1,1,WAIT,0.6116,0,0.2455,0,1,,,,0,0
904,dual_stream,approach_traj,mallet,6469254146455101050,DONE,1,0,1,PROCEED,0.9609,0,0.416,1,1,0.0858,0.5333,0.5333,0,0
905,dual_stream,approach_traj,pencil,6469255245966729261,DONE,1,0,1,PROCEED,0.9185,0,0.2923,1,1,0.3013,0.6875,0.6875,0,0
906,dual_stream,approach_traj,screwdriver,6469251947431844628,DONE,1,0,1,PROCEED,0.6148,0,0.3621,1,1,0.3394,0.725,0.725,0,0
907,dual_stream,approach_traj,mallet,6469253046943472839,DONE,1,0,1,PROCEED,0.9801,0,0.4133,1,1,0.0911,0.5875,0.5875,0,0
908,dual_stream,approach_traj,pencil,6469240952315562518,PRESENTING,0,1,1,WAIT,0.8234,0,0.1928,0,1,,,,0,0
909,dual_stream,approach_traj,screwdriver,6469242051827190729,DONE,1,0,1,PROCEED,0.6296,0,0.3642,1,1,0.1283,0.525,0.525,0,0
910,dual_stream,approach_traj,mallet,4299408466682332323,PRESENTING,0,1,1,WAIT,0.9715,0,0.34,1,1,,,,0,0
911,dual_stream,approach_traj,pencil,4299407367170704112,PRESENTING,0,1,1,WAIT,0.7263,0,0.3721,1,1,,,,0,0
912,dual_stream,approach_traj,screwdriver,4299410665705588745,DONE,1,0,1,PROCEED,0.7299,0,0.3285,1,1,0.1901,0.6875,0.6875,0,0
913,dual_stream,approach_traj,mallet,4299409566193960534,DONE,1,0,1,PROCEED,0.9737,0,0.3589,1,1,0.1333,0.4958,0.4958,0,0
914,dual_stream,approach_traj,pencil,4299412864728845167,DONE,1,0,1,PROCEED,0.7875,0,0.3086,1,1,0.2263,0.7167,0.7167,0,0
915,dual_stream,approach_traj,screwdriver,4299411765217216956,DONE,1,0,1,PROCEED,0.5251,0,0.3758,1,1,0.1136,0.5083,0.5083,0,0
916,dual_stream,approach_traj,mallet,4299415063752101589,DONE,1,0,1,PROCEED,0.9799,0,0.341,1,1,0.1667,0.5417,0.5417,0,0
917,dual_stream,approach_traj,pencil,4299413964240473378,DONE,1,0,1,PROCEED,0.6159,0,0.4234,1,1,0.0787,0.5,0.5,0,0
918,dual_stream,approach_traj,screwdriver,4299417262775358011,DONE,1,0,1,PROCEED,0.7488,0,0.2914,1,1,0.3472,0.7458,0.7458,0,0
919,dual_stream,approach_traj,mallet,4299416163263729800,DONE,1,0,1,PROCEED,0.9761,0,0.3346,1,1,0.1735,0.5375,0.5375,0,0
920,dual_stream,approach_traj,pencil,4296609110077474792,DONE,1,0,1,PROCEED,0.8725,0,0.2983,1,1,0.3531,0.7917,0.7917,0,0
921,dual_stream,approach_traj,screwdriver,4296610209589103003,DONE,1,0,1,PROCEED,0.7739,0,0.4076,1,1,0.0897,0.5167,0.5167,0,0
922,dual_stream,approach_traj,mallet,4296611309100731214,DONE,1,0,1,PROCEED,0.9153,0,0.3084,1,1,0.2252,0.7083,0.7083,0,0
923,dual_stream,approach_traj,pencil,4296612408612359425,DONE,1,0,1,PROCEED,0.7056,0,0.4133,1,1,0.083,0.4625,0.4625,0,0
924,dual_stream,approach_traj,screwdriver,4296613508123987636,DONE,1,0,1,PROCEED,0.7555,0,0.3795,1,1,0.1242,0.5583,0.5583,0,0
925,dual_stream,approach_traj,mallet,4296614607635615847,DONE,1,0,1,PROCEED,0.9816,0,0.332,1,1,0.1939,0.6292,0.6292,0,0
926,dual_stream,approach_traj,pencil,4296615707147244058,DONE,1,0,1,PROCEED,0.9143,0,0.355,1,1,0.1406,0.5333,0.5333,0,0
927,dual_stream,approach_traj,screwdriver,4296616806658872269,PRESENTING,0,1,1,WAIT,0.8091,0,0.3591,1,1,,,,0,0
928,dual_stream,approach_traj,mallet,4296600313984449104,PRESENTING,0,1,1,WAIT,0.9728,0,0.2419,0,1,,,,0,0
929,dual_stream,approach_traj,pencil,4296601413496077315,DONE,1,0,1,PROCEED,0.9194,0,0.3162,1,1,0.2149,0.6958,0.6958,0,0
930,dual_stream,approach_traj,screwdriver,4297460132077520881,DONE,1,0,1,PROCEED,0.7885,0,0.392,1,1,0.104,0.5417,0.5417,0,0
931,dual_stream,approach_traj,mallet,4297459032565892670,DONE,1,0,1,PROCEED,0.9052,0,0.3023,1,1,0.2539,0.6333,0.6333,0,0
932,dual_stream,approach_traj,pencil,4297457933054264459,DONE,1,0,1,PROCEED,0.7244,0,0.3115,1,1,0.2153,0.6542,0.6542,0,0
933,dual_stream,approach_traj,screwdriver,4297456833542636248,PRESENTING,0,1,1,WAIT,0.6806,0,0.2191,0,1,,,,0,0
934,dual_stream,approach_traj,mallet,4297464530124033725,DONE,1,0,1,PROCEED,0.9542,0,0.3691,1,1,0.1255,0.6,0.6,0,0
935,dual_stream,approach_traj,pencil,4297463430612405514,PRESENTING,0,1,1,WAIT,0.7425,0,0.3666,1,1,,,,0,0
936,dual_stream,approach_traj,screwdriver,4297462331100777303,DONE,1,0,1,PROCEED,0.5872,0,0.3188,1,1,0.1954,0.575,0.575,0,0
937,dual_stream,approach_traj,mallet,4297461231589149092,DONE,1,0,1,PROCEED,0.9516,0,0.4206,1,1,0.0777,0.4667,0.4667,0,0
938,dual_stream,approach_traj,pencil,4297451335984495193,DONE,1,0,1,PROCEED,0.9316,0,0.3139,1,1,0.2882,0.7667,0.7667,0,0
939,dual_stream,approach_traj,screwdriver,4297450236472866982,DONE,1,0,1,PROCEED,0.7506,0,0.3251,1,1,0.1853,0.6083,0.6083,0,0
940,dual_stream,approach_traj,mallet,4302243007659292606,PRESENTING,0,1,1,WAIT,0.9186,0,0.2567,0,1,,,,0,0
941,dual_stream,approach_traj,pencil,4302244107170920817,DONE,1,0,1,PROCEED,0.9173,0,0.3349,1,1,0.1742,0.6458,0.6458,0,0
942,dual_stream,approach_traj,screwdriver,4302240808636036184,DONE,1,0,1,PROCEED,0.7848,0,0.3562,1,1,0.1661,0.65,0.65,0,0
943,dual_stream,approach_traj,mallet,4302241908147664395,PRESENTING,0,1,1,WAIT,0.7402,0,0.2285,0,1,,,,0,0
944,dual_stream,approach_traj,pencil,4302247405705805450,PRESENTING,0,1,1,WAIT,0.7633,0,0.2051,0,1,,,,0,0
945,dual_stream,approach_traj,screwdriver,4302248505217433661,PRESENTING,0,1,1,WAIT,0.6058,0,0.236,0,1,,,,0,0
946,dual_stream,approach_traj,mallet,4302245206682549028,DONE,1,0,1,PROCEED,0.9711,0,0.3905,1,1,0.0973,0.4625,0.4625,0,0
947,dual_stream,approach_traj,pencil,4302246306194177239,DONE,1,0,1,PROCEED,0.889,0,0.371,1,1,0.1269,0.6125,0.6125,0,0
948,dual_stream,approach_traj,screwdriver,4302234211566266918,PRESENTING,0,1,1,SLOW,0.4537,1,0.3058,1,1,,,,0,0
949,dual_stream,approach_traj,mallet,4302235311077895129,PRESENTING,0,1,1,WAIT,0.9739,0,0.2562,0,1,,,,0,0
950,dual_stream,nominal,screwdriver,6537892529660037222,DONE,1,0,1,PROCEED,0.5161,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
951,dual_stream,nominal,mallet,6537893629171665433,DONE,1,0,1,PROCEED,0.9404,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
952,dual_stream,nominal,pencil,6537890330636780800,PRESENTING,0,1,1,SLOW,0.426,1,0.33,1,1,,,,0,1
953,dual_stream,nominal,screwdriver,6537891430148409011,DONE,1,0,1,PROCEED,0.7905,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
954,dual_stream,nominal,mallet,6537896927706550066,DONE,1,0,1,PROCEED,0.7492,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
955,dual_stream,nominal,pencil,6537898027218178277,DONE,1,0,1,PROCEED,0.7671,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
956,dual_stream,nominal,screwdriver,6537894728683293644,DONE,1,0,1,PROCEED,0.6394,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
957,dual_stream,nominal,mallet,6537895828194921855,DONE,1,0,1,PROCEED,0.9204,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
958,dual_stream,nominal,pencil,6537901325753062910,DONE,1,0,1,PROCEED,0.8152,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
959,dual_stream,nominal,screwdriver,6537902425264691121,DONE,1,0,1,PROCEED,0.8191,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
960,dual_stream,nominal,mallet,4412980266792141739,DONE,1,0,1,PROCEED,0.9732,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
961,dual_stream,nominal,pencil,4412979167280513528,DONE,1,0,1,PROCEED,0.84,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
962,dual_stream,nominal,screwdriver,4412982465815398161,DONE,1,0,1,PROCEED,0.6069,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
963,dual_stream,nominal,mallet,4412981366303769950,DONE,1,0,1,PROCEED,0.9491,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
